what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1370614542728
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1370614551587
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1370614554696
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370614567071
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370614673721
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1370614682564
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1370614689626
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370614751702
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370614765514
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370614773716
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370614806231
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370614834589
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1370614837761
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1370614838433
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370614864119
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370614895665
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370614898774
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370614904977
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370614925070
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370614927320
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370614956506
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370615011442
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370615035504
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370615035629
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370615056628
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370615780811
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370615800514
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370615832294
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370615832419
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370615852278
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370615875934
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370615935182
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370615982634
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616006211
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616016977
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1370616035351
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370616040289
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616096287
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616462032
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616476985
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616481094
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1370616543499
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370616545171
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370616545171
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1370616547155
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370616555093
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616655778
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616655825
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616660825
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616678200
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616709246
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616715386
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1370616717793
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1370616718183
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1370616718840
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1370616719402
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1370616719777
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616729527
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616752792
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616767010
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616770416
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616784791
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616812634
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616816743
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616816743
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616816790
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370616893132
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370617176578
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370617277528
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1370617296278
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370617296559
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370617296622
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1370617313168
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1370617321902
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370617325105
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370617351292
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370617351355
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370617351402
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1370617355370
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1370617361667
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1370617361792
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1370617361933
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1370617362073
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1370617362198
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1370617362495
