what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370549080722
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370549083112
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370549111126
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1370549132999
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370549135499
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370549139796
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370549186856
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370549186903
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1370549191075
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370549278727
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370549278805
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370549278837
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1370549283118
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370549301320
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370549418283
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370549498311
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370549498467
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370549558902
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370549619837
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370549638102
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370550359667
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370550371635
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370550414243
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370550428446
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1370550436836
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370550438445
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1370550444242
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370550468054
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370550468225
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370550477506
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370550586877
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370550588580
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370550616423
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370550628891
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370550652578
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370550656468
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1370550735121
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1370550737121
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1370550737637
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1370550738137
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1370550738965
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370550771526
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370550784807
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370550825212
