what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1319564633067
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319564641504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319564731753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319564735237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319567612860
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319567637623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319567640447
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319567650543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1319567650558
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1319567650558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319567657034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319567877515
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319567885932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319567899081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319571892158
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319571901908
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319571917878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319571922315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319571935675
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319571935784
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319571935878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319571940222
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319572019379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319572040801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319572040926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319572066316
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319572066441
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319572066581
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319572066722
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319572066863
