what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1370607879815
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370607880018
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370607880080
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1370607912829
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370607914892
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1370607921001
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370607994406
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370608001969
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370608026844
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370608041187
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370608057422
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370608066734
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370608088890
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370608097218
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370608105812
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370608146593
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370608205436
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370608205483
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370608360246
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370608363949
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1370608375309
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1370608379105
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370608384824
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370608389090
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1370608477619
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370608490166
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370608515056
