what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319552968125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319552969625
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319552986875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319552991359
error,log,,,"main(String[]) {key=LDedoDuroServer;.main([Ljava/lang/String;)V} [in DedoDuroServer [in [Working copy] DedoDuroServer.java [in <default> [in src [in Dedo Duro Server]]]]] does not exist",1319553044406
error,log,,,"main(String[]) {key=LJwmi;.main([Ljava/lang/String;)V} [in Jwmi [in [Working copy] Jwmi.java [in <default> [in src [in Dedo Duro Server]]]]] does not exist",1319553044421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319553114296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1319553114296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1319553114296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319553128578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319553141859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319553171453
error,log,,,"main(String[]) {key=LDedoDuroServer;.main([Ljava/lang/String;)V} [in DedoDuroServer [in [Working copy] DedoDuroServer.java [in <default> [in src [in Dedo Duro Server]]]]] does not exist",1319553198765
error,log,,,"main(String[]) {key=LJwmi;.main([Ljava/lang/String;)V} [in Jwmi [in [Working copy] Jwmi.java [in <default> [in src [in Dedo Duro Server]]]]] does not exist",1319553199593
error,log,,,"main(String[]) {key=LDedoDuroServer;.main([Ljava/lang/String;)V} [in DedoDuroServer [in [Working copy] DedoDuroServer.java [in <default> [in src [in Dedo Duro Server]]]]] does not exist",1319553220421
