what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1321466923461
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1321466923461
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1321466923461
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1321466923476
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1321466923476
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1321466923476
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1321466923476
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1321466923476
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1321466923492
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1321466923492
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1321466923492
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1321466923492
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1321466923492
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1321466923492
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1321466923492
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1321466923492
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1321466923508
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1321466923508
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1321466923508
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1321466923523
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1321466923523
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1321466923523
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1321466923523
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1321466923539
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1321466923539
os,sysinfo,,,"win32",1321466923554
arch,sysinfo,,,"x86",1321466923554
ws,sysinfo,,,"win32",1321466923554
locale,sysinfo,,,"pt_BR",1321466923554
processors,sysinfo,,,"2",1321466923554
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1321466923554
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1321466923554
java.specification.name,sysinfo,,,"Java Platform API Specification",1321466923554
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321466923554
java.specification.version,sysinfo,,,"1.6",1321466923554
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1321466923554
java.version,sysinfo,,,"1.6.0_22",1321466923554
java.vm.info,sysinfo,,,"mixed mode, sharing",1321466923554
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1321466923554
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1321466923554
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321466923554
java.vm.specification.version,sysinfo,,,"1.0",1321466923554
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1321466923554
java.vm.version,sysinfo,,,"17.1-b03",1321466923554
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1321466924632
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321466925836
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321466946756
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1321467032111
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1321467033814
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321467041126
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321467041141
opened,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321467041173
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1321467041173
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467046563
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467046610
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1321467047594
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467048313
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467048360
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1321467049360
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467049438
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467049485
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1321467049547
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1321467050594
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467051859
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467052625
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1321467053000
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467053563
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467053609
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1321467054500
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467054984
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467055031
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1321467055828
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467055984
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467056047
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321467194164
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321467194164
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321467194211
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321468177060
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321468179826
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321468180919
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1321468187294
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321468189825
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1321468376627
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1321468410609
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321468493683
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321468493745
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1321468541055
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1321468541102
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321468547195
