what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319469505941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470089490
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319470093164
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319470095508
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319470098442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470148267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470163148
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319470215639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470221536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470271641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470278302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470311378
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319470316473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319470340246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319470346981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1319470354451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319470357875
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319470369211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470374800
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470376313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470379544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470381229
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319470392226
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319470406422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470414798
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470423542
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319470460028
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319470469715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319470475499
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319470485140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470498994
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470502666
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319470528169
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470555467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470562608
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319470562639
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319470571640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319470598595
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319470602027
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319470605085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470610843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470612590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319470618658
